Ticker,start_price,end_price,total_price_return,total_dividend_yield,total_return,annualized_price_return,annualized_total_return,annualized_volatility,sharpe_ratio,max_drawdown,total_dividends,annualized_dividend_yield,trading_days
NVII,23.32464027404785,32.58000183105469,0.39680618643044263,0.0873325365822026,0.49917121471974535,3.4989656190958502,5.184869730819806,0.26443892766813465,19.43688766303816,-0.028931998753824018,2.037,0.3929964146199117,56
NVDA,13.078190803527832,180.4499969482422,12.797779804494503,0.007799243911664417,12.834454883844785,0.7685352679819724,0.7695554245004903,0.534104654942944,1.3565794976602314,-0.6630815935956893,0.10200000000000001,0.001694318504947787,1160
