Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Price_Return,Dividend_Yield,Total_Return,Cumulative_Price_Return,Cumulative_Total_Return
2021-02-08 00:00:00-05:00,13.69028838297306,14.434778387376456,13.69028838297306,14.399872779846191,434624000,0.0,0.0,0.06237585155490555,0.0,0.06237585155490555,0.10106000104860313,0.10106000104860313
2021-02-09 00:00:00-05:00,14.302137564025148,14.543984942068638,14.184206056265495,14.224846839904785,287560000,0.0,0.0,-0.012154686546006821,0.0,-0.012154686546006821,0.0876769618675115,0.0876769618675115
2021-02-10 00:00:00-05:00,14.42430764598324,14.864867801501441,14.302885581394381,14.724496841430664,485352000,0.0,0.0,0.035125158615009866,0.0,0.035125158615009866,0.1258817876749998,0.1258817876749998
2021-02-11 00:00:00-05:00,14.939914444084707,15.231128020471543,14.884813043180692,15.209685325622559,450828000,0.0,0.0,0.03295110789977618,0.0,0.03295110789977618,0.16298083994307166,0.16298083994307166
2021-02-12 00:00:00-05:00,15.00947802832542,15.250078500153245,14.735217895835671,14.920967102050781,374756000,0.0,0.0,-0.01898252445008819,0.0,-0.01898252445008819,0.1409045277138683,0.1409045277138683
2021-02-16 00:00:00-05:00,15.02368926911717,15.331109727378509,14.909746706375207,15.288972854614258,321960000,0.0,0.0,0.02466366623869143,0.0,0.02466366623869143,0.16904341619561492,0.16904341619561492
2021-02-17 00:00:00-05:00,15.130151585752609,15.182510952257076,14.740204559335906,14.865865707397461,274756000,0.0,0.0,-0.027674007354202446,0.0,-0.027674007354202446,0.13669130009843555,0.13669130009843555
2021-02-18 00:00:00-05:00,14.689341862664408,14.833203381962377,14.535756230278762,14.78907299041748,233868000,0.0,0.0,-0.005165707701890954,0.0,-0.005165707701890954,0.13081948509484453,0.13081948509484453
2021-02-19 00:00:00-05:00,14.984044365500292,15.136133890500622,14.806773346991768,14.886308670043945,271724000,0.0,0.0,0.006574832627404659,0.0,0.006574832627404659,0.1382544339411511,0.1382544339411511
2021-02-22 00:00:00-05:00,14.734968210445974,15.092503415652395,14.286429231767997,14.317096710205078,325884000,0.0,0.0,-0.038237280473990554,0.0,-0.038237280473990554,0.09473067989978001,0.09473067989978001
2021-02-23 00:00:00-05:00,14.037350145040577,14.200410682732349,13.35344661271098,14.103920936584473,391780000,0.0,0.0,-0.014889595141775902,0.0,-0.014889595141775902,0.07843058328679131,0.07843058328679131
2021-02-24 00:00:00-05:00,14.084722820208732,14.467688671995514,13.718959630171067,14.459959030151367,448320000,0.0,0.0,0.02524390878024274,0.0,0.02524390878024274,0.10565438655710713,0.10565438655710713
2021-02-25 00:00:00-05:00,14.007682236108677,14.336046063929711,13.180665611434383,13.271669387817383,824436000,0.0,0.0,-0.08217793977536225,0.0,-0.08217793977536225,0.014793986966252115,0.014793986966252115
2021-02-26 00:00:00-05:00,13.715471954512282,13.817197562649651,13.32502651974319,13.67757511138916,500932000,0.0,0.0,0.030584375763939242,0.0,0.030584375763939242,0.04583082758661394,0.04583082758661394
2021-03-01 00:00:00-05:00,13.83764088084664,13.887506443611532,13.516757520491561,13.80448055267334,353184000,0.0,0.0,0.00927835820682188,0.0,0.00927835820682188,0.05553442062869962,0.05553442062869962
2021-03-02 00:00:00-05:00,13.862572626994314,13.883017611524197,13.359929981184765,13.370152473449707,264116000,0.0,0.0,-0.031462833937603074,0.0,-0.031462833937603074,0.022324316437034808,0.022324316437034808
2021-03-03 00:00:00-05:00,13.390100813531074,13.41528231151047,12.764289799651356,12.77027416229248,377592000,0.0,0.0,-0.044866976075886744,0.0,-0.044866976075886744,-0.023544284210342936,-0.023544284210342936
2021-03-04 00:00:00-05:00,12.766281601991693,12.940063005590508,12.051212237756168,12.33694076538086,573344000,0.0,0.0,-0.03393297523644001,0.0,-0.03393297523644001,-0.056678331833713624,-0.056678331833713624
2021-03-05 00:00:00-05:00,12.51620877715478,12.51620877715478,11.647802882766449,12.427947044372559,542840000,0.0,0.0,0.007376729832980544,0.0,0.007376729832980544,-0.049719702742054395,-0.049719702742054395
2021-03-08 00:00:00-05:00,12.416476257089949,12.43766880990918,11.53535511872111,11.562033653259277,543112000,0.0,0.0,-0.06967469269233584,0.0,-0.06967469269233584,-0.11593019042508335,-0.11593019042508335
2021-03-09 00:00:00-05:00,12.101764050550099,12.587121371008116,12.03093068359649,12.490848541259766,521824000,0.004,0.0,0.08033317631268622,0.00034595989943969944,0.08067913621212591,-0.04491005453977859,-0.04460420183736036
2021-03-10 00:00:00-05:00,12.81034698204329,12.949519064176807,12.428246945993985,12.438971519470215,384376000,0.0,0.0,-0.004153202371975806,0.0,-0.004153202371975806,-0.04887673636671419,-0.04857215393246517
2021-03-11 00:00:00-05:00,12.919588200538172,13.01561270111126,12.704594399679127,12.96298599243164,299916000,0.0,0.0,0.04212683276436535,0.0,0.04212683276436535,-0.0088089257013374,-0.008491512173817828
2021-03-12 00:00:00-05:00,12.618547968351923,12.858483655591442,12.560435280974492,12.825810432434082,243964000,0.0,0.0,-0.010582095828665428,0.0,-0.010582095828665428,-0.019297804634083704,-0.018983750006929645
2021-03-15 00:00:00-04:00,12.83453845490798,13.175735313046365,12.737267575189074,13.160271644592285,221988000,0.0,0.0,0.02607719909163886,0.0,0.02607719909163886,0.006276161764080523,0.00659840605627271
2021-03-16 00:00:00-04:00,13.325133635235815,13.48076742613038,13.085946748883554,13.260037422180176,272128000,0.0,0.0,0.007580829657789501,0.0,0.007580829657789501,0.013904569935108357,0.014229257106387783
2021-03-17 00:00:00-04:00,13.009129887201905,13.421658730462186,12.958997832015097,13.309922218322754,243864000,0.0,0.0,0.003762040373968656,0.0,0.003762040373968656,0.017718919862555582,0.018044828520082268
2021-03-18 00:00:00-04:00,13.105652421851302,13.153040536918233,12.687137167380808,12.69262409210205,293896000,0.0,0.0,-0.04637879291066904,0.0,-0.04637879291066904,-0.029481655163019704,-0.02917086175562822
2021-03-19 00:00:00-04:00,12.720059177066826,12.891156649154544,12.582882258581497,12.815584182739258,299208000,0.0,0.0,0.009687523221751926,0.0,0.009687523221751926,-0.020079736160275252,-0.019765931934532466
2021-03-22 00:00:00-04:00,12.882427642922988,13.363045900400845,12.876441214951845,13.155284881591797,297804000,0.0,0.0,0.026506844636084992,0.0,0.026506844636084992,0.005894858029075856,0.006216980214676537
2021-03-23 00:00:00-04:00,13.223124653879127,13.313162735268108,12.990672005055316,13.040056228637695,222048000,0.0,0.0,-0.008759114986201522,0.0,-0.008759114986201522,-0.0029158906964297238,-0.0025965900160922484
2021-03-24 00:00:00-04:00,13.120366563354045,13.128348149769211,12.60707510808042,12.613309860229492,245840000,0.0,0.0,-0.03272580738348441,0.0,-0.03272580738348441,-0.035546273202631484,-0.035237421894856125
2021-03-25 00:00:00-04:00,12.470147161467885,12.68489169587358,12.243181447543522,12.505812644958496,295144000,0.0,0.0,-0.008522522356319895,0.0,-0.008522522356319895,-0.04376585165089808,-0.043459632535298054
2021-03-26 00:00:00-04:00,12.525017891116645,12.8260594741813,12.344443177035437,12.809099197387695,363968000,0.0,0.0,0.024251646897290202,0.0,0.024251646897290202,-0.020575598734004608,-0.020261953300539925
2021-03-29 00:00:00-04:00,12.79014225005578,13.031823787211582,12.670174898523557,12.917841911315918,273520000,0.0,0.0,0.008489489561482877,0.0,0.008489489561482877,-0.012260785503195315,-0.011944477380097185
2021-03-30 00:00:00-04:00,12.811843161738674,12.944780486955326,12.675164794869955,12.841523170471191,200204000,0.0,0.0,-0.0059080101280595265,0.0,-0.0059080101280595265,-0.018096358786323985,-0.017781919414820768
2021-03-31 00:00:00-04:00,12.984937020510774,13.438868511616864,12.952014518851287,13.316905975341797,314776000,0.0,0.0,0.03701919145882471,0.0,0.03701919145882471,0.018252920101882175,0.018578999764681248
2021-04-01 00:00:00-04:00,13.540379263527216,13.837429591123872,13.47952168503307,13.779316902160645,308276000,0.0,0.0,0.03472360078798098,0.0,0.03472360078798098,0.05361032800069587,0.05394773032353095
2021-04-05 00:00:00-04:00,13.834935646704984,13.98109125955044,13.7007509868906,13.9546537399292,255672000,0.0,0.0,0.012724639328170362,0.0,0.012724639328170362,0.0670171394169401,0.06735883506264173
2021-04-06 00:00:00-04:00,13.966874673740291,14.021246319010455,13.741156278655797,13.828948974609375,191744000,0.0,0.0,-0.009008089176741008,0.0,-0.009008089176741008,0.05740535387196122,0.05774397149281496
2021-04-07 00:00:00-04:00,13.848154048342845,14.210052269137044,13.679301956194475,14.1102876663208,251284000,0.0,0.0,0.020344184668551257,0.0,0.020344184668551257,0.07891740366064726,0.0792629101809117
2021-04-08 00:00:00-04:00,14.219280441632788,14.437516747610694,14.215538448610802,14.283379554748535,244416000,0.0,0.0,0.012267070134996505,0.0,0.012267070134996505,0.09215255912122067,0.09250230399420145
2021-04-09 00:00:00-04:00,14.180622087424064,14.374166775460855,14.14171410964083,14.366185188293457,195172000,0.0,0.0,0.005797341814486323,0.0,0.005797341814486323,0.09848414082001233,0.09883591328356967
2021-04-12 00:00:00-04:00,14.256195450255547,15.316449804027325,14.106048551796789,15.173286437988281,869324000,0.0,0.0,0.05618062409166935,0.0,0.05618062409166935,0.16019766540608193,0.16056920066618008
2021-04-13 00:00:00-04:00,15.195733158332427,15.663133166528088,15.090231396104041,15.642681121826172,676212000,0.0,0.0,0.03093559762127085,0.0,0.03093559762127085,0.19608907354422223,0.19647210246962898
2021-04-14 00:00:00-04:00,15.588309415212944,15.683585154747247,15.191742785632531,15.241127014160156,385500000,0.0,0.0,-0.025670414460199464,0.0,-0.025670414460199464,0.16538497129502594,0.1657581677091673
2021-04-15 00:00:00-04:00,15.625723740781428,16.176178376066332,15.594796393931755,16.0993595123291,598480000,0.0,0.0,0.056310304177084936,0.0,0.056310304177084936,0.23100815351205228,0.2314023647297916
2021-04-16 00:00:00-04:00,16.01530366145776,16.127789905347623,15.827994675138132,15.875134468078613,335208000,0.0,0.0,-0.013927575446636475,0.0,-0.013927575446636475,0.2138631945785885,0.21425191538985078
2021-04-19 00:00:00-04:00,15.500014000727331,15.770377491945855,15.197226566232265,15.325674057006836,404420000,0.0,0.0,-0.03461138626426252,0.0,-0.03461138626426252,0.1718497066790574,0.17222497332417208
2021-04-20 00:00:00-04:00,15.287267430683745,15.460609351065857,14.927863857038524,15.135624885559082,334132000,0.0,0.0,-0.012400705557277902,0.0,-0.012400705557277902,0.15731794350914785,0.157688556583091
2021-04-21 00:00:00-04:00,15.083247432969173,15.326425624635467,15.066786658160913,15.324430465698242,216776000,0.0,0.0,0.012474250753881977,0.0,0.012474250753881977,0.1717546177384479,0.17212985393280822
2021-04-22 00:00:00-04:00,15.338895702925118,15.402246992651268,14.748784409379738,14.815378189086914,277788000,0.0,0.0,-0.033218348815688525,0.0,-0.033218348815688525,0.13283086412001843,0.13319363558758623
2021-04-23 00:00:00-04:00,14.899179508123058,15.298988579471885,14.865259906577531,15.229402542114258,227500000,0.0,0.0,0.027945581121399776,0.0,0.027945581121399776,0.1644884809301097,0.16486139025715296
2021-04-26 00:00:00-04:00,15.149340152574744,15.442649399320015,15.089480637200854,15.441651344299316,197796000,0.0,0.0,0.013936777992315852,0.0,0.013936777992315852,0.18071769836344176,0.18109580484498733
2021-04-27 00:00:00-04:00,15.541917359004877,15.633701326300239,15.318443393043774,15.345629692077637,164572000,0.0,0.0,-0.006218353858710057,0.0,-0.006218353858710057,0.17337557790777613,0.17375133318942315
2021-04-28 00:00:00-04:00,15.328422492266581,15.495778954364674,15.179772193371866,15.240878105163574,209416000,0.0,0.0,-0.006826151094219468,0.0,-0.006826151094219468,0.16536593892271068,0.1657391292420307
2021-04-29 00:00:00-04:00,15.363835052069922,15.400249314514156,15.03610669007181,15.288762092590332,173196000,0.0,0.0,0.0031418128992537486,0.0,0.0031418128992537486,0.16902730066196892,0.16940166347544805
2021-04-30 00:00:00-04:00,15.138866144229421,15.328918099911126,14.961782244876993,14.974252700805664,201912000,0.0,0.0,-0.020571279079363403,0.0,-0.020571279079363403,0.14497891380865657,0.14534557550022287
2021-05-03 00:00:00-04:00,15.089482529603162,15.210946506859448,14.752775448772729,14.801909446716309,203912000,0.0,0.0,-0.011509305842025919,0.0,-0.011509305842025919,0.13180100130696215,0.13216344297697957
2021-05-04 00:00:00-04:00,14.602877391136245,14.603126667056316,13.977349915631075,14.317548751831055,405324000,0.0,0.0,-0.03272285218531079,0.0,-0.03272285218531079,0.0947652444380076,0.0951158259828313
2021-05-05 00:00:00-04:00,14.67445867543016,14.778714048157239,14.353713824890036,14.42454719543457,292024000,0.0,0.0,0.007473237595215565,0.0,0.007473237595215565,0.10294668522067707,0.10329988674468171
2021-05-06 00:00:00-04:00,14.461211518188819,14.537033265569518,14.184613228106072,14.488896369934082,193380000,0.0,0.0,0.004461088006969094,0.0,0.004461088006969094,0.10786702745044141,0.10822180463752873
2021-05-07 00:00:00-04:00,14.773476456357201,14.935594289419367,14.637296639322344,14.777466773986816,229328000,0.0,0.0,0.019916658707805235,0.0,0.019916658707805235,0.12993203692980249,0.13029388009304244
2021-05-10 00:00:00-04:00,14.752523252592804,14.771229410461338,14.216535362009177,14.232248306274414,268904000,0.0,0.0,-0.03689525925188786,0.0,-0.03689525925188786,0.0882429014902637,0.08859139435618735
2021-05-11 00:00:00-04:00,13.79253483360114,14.321040702680126,13.717711144915837,14.27265453338623,285584000,0.0,0.0,0.0028390614217996823,0.0,0.0028390614217996823,0.0913324899294321,0.09168197218800711
2021-05-12 00:00:00-04:00,13.976600587546695,14.226762283601278,13.677056572517472,13.726190567016602,303408000,0.0,0.0,-0.03828747939574617,0.0,-0.03828747939574617,0.049548119707350624,0.04988422117115121
2021-05-13 00:00:00-04:00,14.000796001934596,14.04768652104803,13.427395663821326,13.633161544799805,285404000,0.0,0.0,-0.006777482926715428,0.0,-0.006777482926715428,0.04243482524526776,0.04276864878713571
2021-05-14 00:00:00-04:00,13.857382967525348,14.294354154257531,13.716214774847739,14.209553718566895,258616000,0.0,0.0,0.0422786872929668,0.0,0.0422786872929668,0.08650760124511092,0.08685553840811644
2021-05-17 00:00:00-04:00,14.123754435127603,14.135975614937974,13.820967926352823,14.132234573364258,216980000,0.0,0.0,-0.005441349301604559,0.0,-0.005441349301604559,0.08059553386788787,0.08094157778325428
2021-05-18 00:00:00-04:00,14.233497949722194,14.370425601385964,13.971115048013374,13.982837677001953,186256000,0.0,0.0,-0.010571356963171352,0.0,-0.010571356963171352,0.06917217274656173,0.06951455850817378
2021-05-19 00:00:00-04:00,13.534640666820001,14.046436444593798,13.511445639183275,14.032718658447266,344000000,0.0,0.0,0.0035673003289848904,0.0,0.0035673003289848904,0.07298623099014212,0.07332983814459415
2021-05-20 00:00:00-04:00,14.268911714607903,14.649266765921203,14.236987274575467,14.578184127807617,321592000,0.0,0.0,0.03887097594107303,0.0,0.03887097594107303,0.11469425296006253,0.11505121645994842
2021-05-21 00:00:00-04:00,15.128141867348338,15.18625550974863,14.834583295522643,14.95654582977295,672992000,0.0,0.0,0.02595396646442505,0.0,0.02595396646442505,0.14362499021947528,0.14399121833806627
2021-05-24 00:00:00-04:00,15.17677474663919,15.708024495719034,15.140360485684418,15.575337409973145,554816000,0.0,0.0,0.04137262622285487,0.0,0.04137262622285487,0.1909397594789417,0.19132113941659545
2021-05-25 00:00:00-04:00,15.728978962211853,15.78135545632753,15.446144942552245,15.611006736755371,435408000,0.0,0.0,0.0022901158314161396,0.0,0.0022901158314161396,0.1936671494763873,0.1940494028182742
2021-05-26 00:00:00-04:00,15.69730058809484,15.756660602651946,15.549648379421935,15.663130760192871,370440000,0.0,0.0,0.0033389277396682626,0.0,0.0033389277396682626,0.19765271783370486,0.19803624749187843
2021-05-27 00:00:00-04:00,15.662881452515867,15.71301350125259,15.423694560556758,15.451628684997559,581476000,0.0,0.0,-0.013503180075137733,0.0,-0.013503180075137733,0.18148059751731815,0.18185894830545335
2021-05-28 00:00:00-04:00,15.464603030734501,16.239279506226108,15.464603030734501,16.206356048583984,644536000,0.0,0.0,0.048844518527630276,0.0,0.048844518527630276,0.23918944845278856,0.2395862796030046
2021-06-01 00:00:00-04:00,16.23179669961825,16.349768928996465,15.865907153647786,16.226308822631836,472804000,0.0,0.0,0.001231169671210175,0.0,0.001231169671210175,0.24071510091860726,0.24111242063530014
2021-06-02 00:00:00-04:00,16.214083918489788,16.879018802563603,16.19737291925119,16.738847732543945,594168000,0.0,0.0,0.0315869071342485,0.0,0.0315869071342485,0.27990545359138297,0.2803153234090696
2021-06-03 00:00:00-04:00,16.66153180928474,17.21847129138276,16.544058155353124,16.929899215698242,580008000,0.0,0.0,0.011413657989304271,0.0,0.011413657989304271,0.29451385669732044,0.2949284046289262
2021-06-04 00:00:00-04:00,17.072312261295867,17.6195242253468,17.055353889049535,17.536970138549805,617120000,0.0,0.0,0.035857917115575955,0.0,0.035857917115575955,0.34093242727573747,0.3413618400327152
2021-06-07 00:00:00-04:00,17.529988835613384,17.770671401569484,17.152377671861235,17.577625274658203,575756000,0.0,0.0,0.00231825314106171,0.0,0.00231825314106171,0.3440410480872209,0.3444714563316713
2021-06-08 00:00:00-04:00,17.486092592253875,17.580120999269276,17.21049044852789,17.41600799560547,323848000,0.0,0.0,-0.009194488819018076,0.0,-0.009194488819018076,0.33168327769828165,0.3321097285589407
2021-06-09 00:00:00-04:00,17.478626213052866,17.537750510737887,17.219177055219557,17.32145881652832,381656000,0.004,0.0,-0.005428866310867919,0.00022967375767221217,-0.005199192553195707,0.32445374721523934,0.3251838335781776
2021-06-10 00:00:00-04:00,17.31322544956106,17.45492466535984,17.1395944718386,17.388065338134766,287772000,0.0,0.0,0.003845318244378282,0.0,0.003845318244378282,0.3295466933732414,0.3302795871505908
2021-06-11 00:00:00-04:00,17.442450006436538,17.90122664018538,17.40677634605223,17.78746795654297,416308000,0.0,0.0,0.022969928548189245,0.0,0.022969928548189245,0.36008628592150593,0.36083601421655453
2021-06-14 00:00:00-04:00,17.868046372599856,18.001262551776758,17.625312074694843,17.98055648803711,321376000,0.0,0.0,0.01085531296336728,0.0,0.01085531296336728,0.3748504482123678,0.37560831504269654
2021-06-15 00:00:00-04:00,17.8770263954044,17.97806147072669,17.690422506195826,17.75079345703125,243032000,0.0,0.0,-0.012778416016140937,0.0,-0.012778416016140937,0.3572820372251324,0.35803021971781823
2021-06-16 00:00:00-04:00,17.75303777819364,17.916689690418394,17.54722384371329,17.77249526977539,307124000,0.0,0.0,0.0012225826860456923,0.0,0.0012225826860456923,0.3589414267439246,0.35969052395157197
2021-06-17 00:00:00-04:00,17.73682223567558,18.79507342417138,17.71861140852497,18.617700576782227,809656000,0.0,0.0,0.04755692963633673,0.0,0.04755692963633673,0.42356850855548855,0.42435323052633067
2021-06-18 00:00:00-04:00,18.744187532434825,19.333934506526916,18.54461067298054,18.599245071411133,968856000,0.0,0.0,-0.000991288118260436,0.0,-0.000991288118260436,0.4221573420074278,0.422941286092704
2021-06-21 00:00:00-04:00,18.39616987126198,18.49720683800472,17.784969023899652,18.388187408447266,672384000,0.0,0.0,-0.011347646754130025,0.0,-0.011347646754130025,0.40601920286153503,0.40679425102625655
2021-06-22 00:00:00-04:00,18.432349104888228,18.92355619735012,18.347029610877474,18.846717834472656,580144000,0.0,0.0,0.02493614056895832,0.0,0.02493614056895832,0.44107989534674497,0.44187427022144976
2021-06-23 00:00:00-04:00,18.967460647533205,19.112153761685807,18.867672227313967,19.016855239868164,332356000,0.0,0.0,0.009027428907770307,0.0,0.009027428907770307,0.4540891416524049,0.4548906876898171
2021-06-24 00:00:00-04:00,19.186995072180395,19.37883687301,19.047789192158998,19.164791107177734,320924000,0.0,0.0,0.007779197214449418,0.0,0.007779197214449418,0.46540078785270844,0.4662085692748221
2021-06-25 00:00:00-04:00,19.23962918490759,19.304491929409387,18.854447755917565,18.990657806396484,278364000,0.0,0.0,-0.009086104816244611,0.0,-0.009086104816244611,0.45208600269647126,0.45288644453191496
2021-06-28 00:00:00-04:00,19.320211722949377,20.0361915916034,19.278051596012975,19.94264030456543,495436000,0.0,0.0,0.05012899015263694,0.0,0.05012899015263694,0.5248776076264245,0.5257181748027551
2021-06-29 00:00:00-04:00,19.840353613194196,20.05614468266813,19.615331511968243,19.984298706054688,367632000,0.0,0.0,0.0020889110395136967,0.0,0.0020889110395136967,0.5280629412949027,0.5289052643412873
2021-06-30 00:00:00-04:00,19.956856941335825,20.11976086120901,19.821644213543898,19.960100173950195,326568000,0.0,0.0,-0.0012108772221844921,0.0,-0.0012108772221844921,0.5262126446852244,0.5270539477818184
2021-07-01 00:00:00-04:00,20.082341546483036,20.412639309870123,19.9765653336419,20.169157028198242,480136000,0.0,0.0,0.010473737728074362,0.0,0.010473737728074362,0.5421977956429282,0.5430479103275057
2021-07-02 00:00:00-04:00,20.396919171667005,20.461781911288853,20.244742303691847,20.44356918334961,342764000,0.0,0.0,0.01360553417119581,0.0,0.01360553417119581,0.5631802204502909,0.5640419013992588
2021-07-06 00:00:00-04:00,20.693541828851433,20.797820136823574,20.307113690069503,20.654624938964844,446708000,0.0,0.0,0.010323821330921579,0.0,0.010323821330921579,0.5793182137542503,0.5801887905433796
2021-07-07 00:00:00-04:00,20.80929486533652,20.830748923943304,20.288900712743065,20.32856559753418,418428000,0.0,0.0,-0.015786262998925493,0.0,-0.015786262998925493,0.5543866810729325,0.5552435147079078
2021-07-08 00:00:00-04:00,19.814410017857035,20.09032270700947,19.658989893200676,19.86056137084961,503300000,0.0,0.0,-0.023021999483393896,0.0,-0.023021999483393896,0.5186015917042772,0.5194386993157507
2021-07-09 00:00:00-04:00,19.920184175619486,20.037684742935145,19.71237556719273,20.007747650146484,296624000,0.0,0.0,0.007410982829161528,0.0,0.007410982829161528,0.529855922024735,0.5306992334263432
2021-07-12 00:00:00-04:00,20.19709746634535,20.4892263364535,20.144958310937707,20.46902084350586,321984000,0.0,0.0,0.023054728669371194,0.0,0.023054728669371194,0.565126335210246,0.565989088927402
2021-07-13 00:00:00-04:00,20.3572554423265,20.417877626949547,20.071363724394303,20.207075119018555,290708000,0.0,0.0,-0.012797179038996909,0.0,-0.012797179038996909,0.5450971332799115,0.5459488461832824
2021-07-14 00:00:00-04:00,20.314598630919193,20.374470918983608,19.71088147606324,19.799442291259766,380100000,0.0,0.0,-0.020172777374155015,0.0,-0.020172777374155015,0.5139282327888106,0.5147627642773953
2021-07-15 00:00:00-04:00,19.769755094193687,19.80493008484271,18.818524831946704,18.92604637145996,550564000,0.0,0.0,-0.04411214755202242,0.0,-0.04411214755202242,0.44714560720085816,0.44794332571328144
2021-07-16 00:00:00-04:00,18.99016130597048,19.116392340666835,18.034690469690254,18.12250328063965,688224000,0.0,0.0,-0.04245699683120485,0.0,-0.04245699683120485,0.3857041507416392,0.3864680005217085
