Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Price_Return,Dividend_Yield,Total_Return,Cumulative_Total_Return,Cumulative_Price_Return
2025-07-16 00:00:00-04:00,26.69143110586696,27.15429863611421,26.653178480394303,27.102657318115234,46900,0.0,0.0,0.0,0.026439770588194023,0.0,0.026439770588194023,0.26747793874884573,0.20861322466110122
2025-07-17 00:00:00-04:00,26.98789480455356,27.197332983142633,26.739246363839307,27.002241134643555,29500,0.0,0.0,0.0,-0.003705030923464525,0.0,-0.003705030923464525,0.2627818937909723,0.2041352752892236
2025-07-18 00:00:00-04:00,27.226980293535842,27.26523474260692,25.189022492381596,25.256921768188477,79800,0.0,0.0,0.0,-0.064636092898817,0.0,-0.064636092898817,0.18116060599295492,0.12630467577288673
2025-07-21 00:00:00-04:00,25.629893929880314,26.187439947770905,25.46731616691306,25.5438232421875,64400,0.0,0.0,0.0,0.011359320689680485,0.0,0.011359320689680485,0.1945777881024462,0.13909873177927756
2025-07-22 00:00:00-04:00,25.779501325125437,25.93404295854043,24.68225499096634,25.499393463134766,56700,0.264,0.0,0.0,-0.0017393550930682178,0.010335179565601779,0.008595824472533561,0.2048461690877621,0.13711743459864967
2025-07-23 00:00:00-04:00,25.335191766908594,25.344850848908436,24.14715231515074,24.668731689453125,67800,0.0,0.0,0.0,-0.032575746355792856,0.0,-0.032575746355792856,0.1655974058858105,0.10007498547241411
2025-07-24 00:00:00-04:00,24.678388624102553,25.045426366433254,24.09402798744721,24.746002197265625,48200,0.0,0.0,0.0,0.003132325925192747,0.0,0.003132325925192747,0.16924843685860402,0.1035207788690653
2025-07-25 00:00:00-04:00,24.089198763151632,24.436916490714307,23.924998059867626,24.16646957397461,113300,0.0,0.0,0.0,-0.02341924237584736,0.0,-0.02341924237584736,0.14186552431823163,0.07767715828194688
2025-07-28 00:00:00-04:00,24.847419759451288,24.847419759451288,24.069881170818377,24.079540252685547,44400,0.0,0.0,0.0,-0.003597104700087339,0.0,-0.003597104700087339,0.1377581144738389,0.07380064071071413
2025-07-29 00:00:00-04:00,24.262412941322204,24.262412941322204,23.160288261032594,23.470291137695312,84800,0.307,0.0,0.0,-0.025301526050618306,0.012749412853335555,-0.012552113197282751,0.12347684582983631,0.04663184582660129
2025-07-30 00:00:00-04:00,23.548525927760743,24.052158673539036,23.401836977706512,23.528966903686523,33600,0.0,0.0,0.0,0.0025000016253302615,0.0,0.0025000016253302615,0.1262855397704319,0.04924842714229016
2025-07-31 00:00:00-04:00,23.92991668348259,24.538188133723153,23.67565497570096,23.95925521850586,65000,0.0,0.0,0.0,0.018287599136021404,0.0,0.018287599136021404,0.14688259823445105,0.06843666177196939
2025-08-01 00:00:00-04:00,23.284483485038976,23.289374173428254,21.524212445622545,21.582887649536133,91200,0.0,0.0,0.0,-0.09918369946384009,0.0,-0.09918369946384009,0.033130539290857186,-0.037534838985370245
2025-08-04 00:00:00-04:00,22.00339941073092,23.313824235967886,21.622007751158662,23.304044723510742,133700,0.0,0.0,0.0,0.07974637601431445,0.0,0.07974637601431445,0.11551895574901727,0.03921826964558006
2025-08-05 00:00:00-04:00,22.946095244262555,23.172893323268642,22.15722966222482,22.32486343383789,76900,0.197,0.0,0.0,-0.04201765407208413,0.008453468157021374,-0.03356418591506276,0.07807747012648059,-0.004447244113777726
2025-08-06 00:00:00-04:00,22.285422408013694,22.926374435424805,22.1276496591371,22.926374435424805,47700,0.0,0.0,0.0,0.026943546748653402,0.0,0.026943546748653402,0.1071247008415035,0.022376478105193387
2025-08-07 00:00:00-04:00,23.202477442447336,24.464659420191676,23.202477442447336,24.306886672973633,84300,0.0,0.0,0.0,0.06021502621084829,0.0,0.06021502621084829,0.1737902437213521,0.08393890453165231
2025-08-08 00:00:00-04:00,23.981480368705466,24.592851180433765,23.389831620761843,23.813846588134766,48600,0.0,0.0,0.0,-0.020283966905028206,0.0,-0.020283966905028206,0.14998112126426322,0.06195232366505965
2025-08-11 00:00:00-04:00,24.326609079470224,24.898535766397067,24.210251535696845,24.22800064086914,70100,0.0,0.0,0.0,0.01739131270547145,0.0,0.01739131270547145,0.1699808025495586,0.08042106860422082
2025-08-12 00:00:00-04:00,24.3799991607666,24.3799991607666,23.641000747680664,23.8799991607666,45500,0.342,0.0,0.0,-0.014363607020692837,0.014115898586493158,-0.00024770843419967895,0.16969098843691532,0.06490232495791282
2025-08-13 00:00:00-04:00,24.06999969482422,24.1299991607666,23.079999923706055,23.59000015258789,64900,0.0,0.0,0.0,-0.012144012494571643,0.0,-0.012144012494571643,0.15548624645854958,0.05197013781812543
2025-08-14 00:00:00-04:00,22.8799991607666,22.8799991607666,21.75,22.309999465942383,81400,0.0,0.0,0.0,-0.05426030853607633,0.0,-0.05426030853607633,0.09278920621651587,-0.005110086430624827
2025-08-15 00:00:00-04:00,22.559999465942383,22.559999465942383,21.799999237060547,22.200000762939453,56700,0.0,0.0,0.0,-0.004930466411299128,0.0,-0.004930466411299128,0.08740124574063501,-0.010015357732418906
