Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Price_Return,Dividend_Yield,Total_Return,Cumulative_Total_Return,Cumulative_Price_Return
2025-06-27 00:00:00-04:00,27.974529769366555,27.974529769366555,26.99986055216297,27.25188446044922,21900,0.0,0.0,0.0,-0.035271143033835606,0.0,-0.035271143033835606,0.29114962339244843,0.25243279623382286
2025-06-30 00:00:00-04:00,27.758639709589712,27.758639709589712,26.99082797207887,27.167877197265625,18300,0.0,0.0,0.0,-0.0030826221689554956,0.0,-0.0030826221689554956,0.2871694969399403,0.24857201913102567
2025-07-01 00:00:00-04:00,26.01150556853952,27.118591154075066,25.923887252807617,25.923887252807617,7400,0.309,0.0,0.0,-0.045789000569511296,0.011373726322316417,-0.03441527424719488,0.24287120570012832,0.19140115423595927
2025-07-02 00:00:00-04:00,26.449594472125117,27.7547334909091,26.282574446278268,27.578584671020508,11800,0.0,0.0,0.0,0.0638290624425426,0.0,0.0638290624425426,0.32220250949679996,0.2674471729038037
2025-07-03 00:00:00-04:00,27.581324355118095,27.782116054807293,27.54481788114301,27.761123657226562,4000,0.0,0.0,0.0,0.006618867080509183,0.0,0.006618867080509183,0.330953992160675,0.27583623727282114
2025-07-07 00:00:00-04:00,27.718225312077696,28.32972391466692,27.486402003976,28.019411087036133,36100,0.0,0.0,0.0,0.009303925626307885,0.0,0.009303925626307885,0.34333708911577543,0.28770652273575603
2025-07-08 00:00:00-04:00,28.36383010400594,28.36383010400594,27.323209811551934,27.921796798706055,35500,0.274,0.0,0.0,-0.0034838094215063897,0.009778935008622392,0.006295125587116002,0.35179356479759005,0.28322039861971393
2025-07-09 00:00:00-04:00,28.22569475696304,29.27552604675293,27.9033781483125,29.27552604675293,23600,0.0,0.0,0.0,0.04848288445783733,0.0,0.04848288445783733,0.4173324160105196,0.3454346249399334
2025-07-10 00:00:00-04:00,29.128177710921683,30.058290481567383,29.008461025573897,30.058290481567383,21600,0.0,0.0,0.0,0.026737843534028416,0.0,0.026737843534028416,0.45522882838551526,0.3814086454268415
2025-07-11 00:00:00-04:00,30.2332657389923,30.42665464461829,29.47812158341633,29.92015838623047,33300,0.0,0.0,0.0,-0.004595474097957131,0.0,-0.004595474097957131,0.44854136199806915,0.3750604177780883
2025-07-14 00:00:00-04:00,30.389815022174577,30.7305483281861,30.19642613332761,30.620040893554688,33800,0.0,0.0,0.0,0.02339167120339547,0.0,0.02339167120339547,0.4824251652624467,0.4072253789555569
2025-07-15 00:00:00-04:00,30.47395553829261,30.985731180927054,29.115422799783676,30.14828109741211,34800,0.343,0.0,0.0,-0.01540689634551995,0.011201813909797855,-0.004205082435722094,0.47619144523772916,0.38554440340720353
2025-07-16 00:00:00-04:00,30.539088970799625,31.478898397546946,30.539088970799625,31.041561126708984,25200,0.0,0.0,0.0,0.029629550899124224,0.0,0.029629550899124224,0.5199303348012523,0.42659746183095404
2025-07-17 00:00:00-04:00,31.1066940300146,32.10233126648668,30.920592848987575,31.872495651245117,21200,0.0,0.0,0.0,0.02676845153323093,0.0,0.02676845153323093,0.5606165163022672,0.4647852668454062
2025-07-18 00:00:00-04:00,32.334958988251245,33.879592858368476,31.618471701266408,32.401023864746094,33500,0.0,0.0,0.0,0.0165825801432129,0.0,0.0165825801432129,0.5864955647566712,0.4890751859254676
2025-07-21 00:00:00-04:00,32.893255386681844,33.61904960546537,32.11163330078125,32.11163330078125,49500,0.0,0.0,0.0,-0.008931525286758446,0.0,-0.008931525286758446,0.5723257395027168,0.4757754732484898
2025-07-22 00:00:00-04:00,32.53771326947462,32.53771326947462,30.6044103148359,31.409639358520508,23800,0.294,0.0,0.0,-0.02186104754265683,0.009155560455183922,-0.012705487087472909,0.5523485751221637,0.44351347546551767
2025-07-23 00:00:00-04:00,31.09243077018587,31.09243077018587,29.961539288082257,30.829648971557617,32600,0.0,0.0,0.0,-0.018465362825172194,0.0,-0.018465362825172194,0.5236838954513938,0.41685847539802157
2025-07-24 00:00:00-04:00,31.477214955060557,31.58045027893382,30.566871004634244,30.895343780517578,14000,0.0,0.0,0.0,0.0021308970796445337,0.0,0.0021308970796445337,0.5269307090145126,0.41987765498551677
2025-07-25 00:00:00-04:00,30.515253613901248,30.876577250668923,30.18208734394864,30.508684158325195,20300,0.0,0.0,0.0,-0.012515142247298994,0.0,-0.012515142247298994,0.5078209539894267,0.4021076841596116
2025-07-28 00:00:00-04:00,30.88595921021359,30.88595921021359,29.252973424564534,29.586139678955078,55700,0.0,0.0,0.0,-0.030238750205763054,0.0,-0.030238750205763054,0.4622263328067251,0.3597097001367282
2025-07-29 00:00:00-04:00,29.865954989796474,29.931341617986376,28.404389984264878,28.898630142211914,42800,0.756,0.0,0.0,-0.023237554618597223,0.02555250560578373,0.002314950987186506,0.46561131509934617,0.3281133717143645
2025-07-30 00:00:00-04:00,29.856338285199193,30.096727488249183,29.106325145458626,29.471715927124023,26800,0.0,0.0,0.0,0.019830897938480696,0.0,0.019830897938480696,0.49467570350656387,0.35445105243956343
2025-07-31 00:00:00-04:00,30.029417720756697,30.2342305174812,29.462099075317383,29.462099075317383,25200,0.0,0.0,0.0,-0.00032630783461740087,0.0,-0.00032630783461740087,0.49418797911429735,0.3540090844495467
2025-08-01 00:00:00-04:00,26.404351024813344,26.404351024813344,23.538911964712145,24.010074615478516,161000,0.0,0.0,0.0,-0.185052139221351,0.0,-0.185052139221351,0.21768529718036933,0.10344680684701513
2025-08-04 00:00:00-04:00,24.42354419177347,24.84662972914963,23.769685225107818,24.35623550415039,89000,0.0,0.0,0.0,0.014417318322231143,0.0,0.014417318322231143,0.23524105372611936,0.11935555071297799
2025-08-05 00:00:00-04:00,23.30151477319181,23.71656614568277,22.31515539967164,22.41281509399414,81300,0.39,0.0,0.0,-0.07979149363312255,0.016012326696937324,-0.06377916693618522,0.15645840835409186,0.030040499415062927
2025-08-06 00:00:00-04:00,22.31515551225465,22.989005357505466,21.875687816938086,22.86204719543457,37600,0.0,0.0,0.0,0.02004353757243149,0.0,0.02004353757243149,0.17963792591289152,0.05068615486621475
2025-08-07 00:00:00-04:00,23.555428410771285,24.234160375419926,23.24291702731172,23.643320083618164,66200,0.0,0.0,0.0,0.03417335645862929,0.0,0.03417335645862929,0.2199501132472308,0.0865916273626044
2025-08-08 00:00:00-04:00,23.633555261036598,23.77027770762572,22.92259481336589,23.653085708618164,30700,0.0,0.0,0.0,0.0004130394955303984,0.0,0.0004130394955303984,0.22045400082657873,0.08704043262021788
2025-08-11 00:00:00-04:00,24.492957425790376,25.17657341210826,24.26834143643302,24.36600112915039,146300,0.0,0.0,0.0,0.030140482697040616,0.0,0.030140482697040616,0.25723907352102615,0.11980435597059103
2025-08-12 00:00:00-04:00,25.100000381469727,25.100000381469727,24.0,24.649999618530273,71800,0.584,0.0,0.0,0.0116555231149571,0.023967822906374593,0.035623346021331694,0.3020261360686043,0.13285626152583596
2025-08-13 00:00:00-04:00,24.940000534057617,25.89299964904785,24.549999237060547,24.959999084472656,79400,0.0,0.0,0.0,0.012576043437718676,0.0,0.012576043437718676,0.31840047331284804,0.1471031110794765
2025-08-14 00:00:00-04:00,24.559999465942383,25.010000228881836,24.260000228881836,24.93000030517578,46200,0.0,0.0,0.0,-0.001201874214632359,0.0,-0.001201874214632359,0.3168159217794142,0.1457244374287454
2025-08-15 00:00:00-04:00,24.700000762939453,24.700000762939453,24.113000869750977,24.299999237060547,46700,0.0,0.0,0.0,-0.02527080065797027,0.0,-0.02527080065797027,0.2835389291168853,0.11677106356151845
